CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_to_Salary,Age_Bucket,Tenure_Group,Engagement_Score,Product_Usage_Index,Dormant_Risk,Customer_Value_Score,Wealth_Flag,Loyalty_Index,Churn_Probability,Risk_Band,Retention_Action,Expected_Revenue_Loss
648,France,Male,42,4,0.0,2,1,0,19283.14,0,0.0,40-50,Mid,1,0.4,0,5.979342,0,4.0,0.17485050967274474,Low Risk,Maintain relationship — Monthly newsletter,33.71666857090891
850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,0.0,40-50,New,1,0.3333333333333333,0,51.082589999999996,0,1.0,0.83286481678903,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1411.0837144392644
569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0,1.1006574918973202,30-40,Veteran,2,0.1111111111111111,0,97.91446699999999,1,12.0,0.42115324214536765,Medium Risk,Proactive engagement — Email + Product upgrade offer,1780.2126908975827
566,France,Female,21,3,0.0,2,1,1,3626.47,0,0.0,<30,Mid,3,0.5,0,1.2577409999999998,0,9.0,0.08621194945463286,Low Risk,Maintain relationship — Monthly newsletter,3.126450483387424
537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,2.440765599024105,40-50,Mid,3,0.4,0,65.10246500000001,1,12.0,0.5877775436033983,Medium Risk,Proactive engagement — Email + Product upgrade offer,1759.0187550844266
706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,0.74604308806154,40-50,Senior,2,0.125,0,89.47814699999999,1,10.5,0.7367935928279818,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2739.0052040352252
734,France,Male,43,7,107805.67,1,0,0,182505.68,0,0.5906943789673891,40-50,Senior,0,0.125,1,98.094172,1,3.5,0.5580843297460811,Medium Risk,Proactive engagement — Email + Product upgrade offer,2221.828702672072
586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,0.5343370317935117,30-40,Mid,1,0.16666666666666666,1,99.877844,1,2.5,0.6796374687784901,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2728.567323621274
612,France,Female,38,1,0.0,2,1,1,9209.21,0,0.0,30-40,New,3,1.0,0,2.9463629999999994,0,3.0,0.1756853202201529,Low Risk,Maintain relationship — Monthly newsletter,16.17923007824634
648,France,Male,34,0,0.0,1,1,1,167931.81,0,0.0,30-40,New,2,1.0,0,50.573943,0,0.0,0.2690338445046699,Low Risk,Maintain relationship — Monthly newsletter,451.79340458927766
557,France,Female,27,3,87739.08,1,1,1,123096.56,0,0.7127605128810027,<30,Mid,2,0.25,0,72.19170000000001,0,4.5,0.2506820170623484,Low Risk,Maintain relationship — Monthly newsletter,748.4731305342589
643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,33.60820734667947,<30,New,2,1.0,0,54.70794300000001,1,0.0,0.27412330556572573,Low Risk,Maintain relationship — Monthly newsletter,741.7567492526391
433,France,Female,49,10,0.0,1,1,1,87711.61,0,0.0,40-50,Veteran,2,0.09090909090909091,0,26.443383,0,15.0,0.6055027781911508,High Risk,Immediate outreach — Dedicated RM call + Premium offer,531.0962353461873
643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0,3.1187441964972415,40-50,Senior,2,0.125,0,77.054148,1,10.5,0.5044947645620059,Medium Risk,Proactive engagement — Email + Product upgrade offer,1813.5204470349213
488,France,Female,36,0,0.0,2,1,0,136675.22,0,0.0,30-40,New,1,2.0,0,41.148966,0,0.0,0.1863808558301923,Low Risk,Maintain relationship — Monthly newsletter,254.73644474379816
758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,3.139309337642654,60+,Senior,1,0.14285714285714285,1,56.025372000000004,1,3.0,0.855087649823818,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2232.2673631232747
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,4.579529198500371,30-40,Mid,1,0.25,0,55.942039,1,4.5,0.54908648080735,Medium Risk,Proactive engagement — Email + Product upgrade offer,1457.9763191381614
730,France,Female,47,7,0.0,1,1,0,33373.26,1,0.0,40-50,Senior,1,0.125,0,10.230978,0,3.5,0.8884622911884411,High Risk,Immediate outreach — Dedicated RM call + Premium offer,296.5088304402756
746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,0.0,40-50,Senior,2,0.25,0,3.252675,0,21.0,0.18379142737052676,Low Risk,Maintain relationship — Monthly newsletter,18.556041985896808
666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,0.8084110723776945,50-60,Veteran,3,0.2222222222222222,0,117.880294,1,24.0,0.46604603646542103,Medium Risk,Proactive engagement — Email + Product upgrade offer,2302.3201765505078
580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,1.6502042777425194,30-40,Senior,0,0.25,1,76.765361,1,7.0,0.3197364405633353,Medium Risk,Proactive engagement — Email + Product upgrade offer,1096.9172807227542
850,France,Male,27,6,96654.72,2,0,0,152740.16,0,0.6328007460464488,<30,Senior,0,0.2857142857142857,1,84.738936,0,6.0,0.24204446862606108,Low Risk,Maintain relationship — Monthly newsletter,837.5939155026099
563,France,Male,22,3,137583.04,1,0,1,5791.85,0,23.750492417376595,<30,Mid,1,0.25,0,56.93967100000001,1,4.5,0.2316137240293264,Low Risk,Maintain relationship — Monthly newsletter,650.7371246287081
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,4.7573233976286895,<30,Mid,3,0.5,0,29.271665,0,9.0,0.1467001368251484,Low Risk,Maintain relationship — Monthly newsletter,203.35295703443472
659,France,Male,32,9,95377.13,1,0,1,187551.24,0,0.5085363416613953,30-40,Veteran,1,0.1,0,94.613924,0,13.5,0.2428540436094506,Low Risk,Maintain relationship — Monthly newsletter,918.7302039469502
607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,1.2295106580847484,<30,New,3,1.0,0,87.72458200000001,1,3.0,0.1418339651702074,Low Risk,Maintain relationship — Monthly newsletter,542.4189519152092
644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,2.5329102074686713,30-40,Mid,4,0.5,0,83.96833000000001,1,22.5,0.8443778875415865,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3267.55531064606
746,France,Male,47,8,142382.03,1,1,1,62086.62,0,2.2932434839666906,40-50,Veteran,2,0.1111111111111111,0,75.80259800000002,1,12.0,0.4294145968182454,Medium Risk,Proactive engagement — Email + Product upgrade offer,1489.4274490833425
588,Spain,Male,33,2,0.0,2,1,1,12483.56,0,0.0,30-40,New,3,0.6666666666666666,0,3.921468,0,6.0,0.05394920470744045,Low Risk,Maintain relationship — Monthly newsletter,6.734781339176153
691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,0.0,<30,Veteran,2,0.2,0,3.4962120000000003,0,27.0,0.0592046555040663,Low Risk,Maintain relationship — Monthly newsletter,6.49063006477299
666,France,Female,38,6,127043.09,1,1,1,8247.0,0,15.402896459747817,30-40,Senior,2,0.14285714285714285,0,53.491136000000004,1,9.0,0.31029342225695933,Medium Risk,Proactive engagement — Email + Product upgrade offer,814.0026019375092
640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,0.0,40-50,Mid,2,0.25,0,47.070024,0,4.5,0.6337576946639686,High Risk,Immediate outreach — Dedicated RM call + Premium offer,990.310280688073
611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,2.9294362258245763,<30,Mid,3,0.4,0,39.815959,0,12.0,0.14725286690750378,Low Risk,Maintain relationship — Monthly newsletter,271.9752352873915
651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,1.1313874811844107,40-50,Veteran,1,0.1111111111111111,1,63.999186,0,4.0,0.7717028144625344,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2134.747759337611
529,France,Female,29,8,0.0,2,1,0,19842.11,0,0.0,<30,Veteran,1,0.2222222222222222,0,6.111332999999999,0,8.0,0.09257667459664946,Low Risk,Maintain relationship — Monthly newsletter,18.369165607809244
676,France,Female,36,3,91711.59,1,1,1,95393.43,0,0.9613935530617459,30-40,Mid,2,0.25,0,65.505465,0,4.5,0.26606742721329424,Low Risk,Maintain relationship — Monthly newsletter,741.8401808703244
639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,0.8211484337026785,40-50,Veteran,3,0.18181818181818182,0,84.402813,1,30.0,0.5653593390246493,Medium Risk,Proactive engagement — Email + Product upgrade offer,2001.698668237413
782,France,Male,36,5,81210.72,2,0,1,108003.38,0,0.7519206165527731,30-40,Mid,2,0.3333333333333333,0,65.119902,0,15.0,0.1295388886200963,Low Risk,Maintain relationship — Monthly newsletter,350.3053063808959
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,1.2399460808468608,30-40,Mid,2,0.16666666666666666,0,79.11792600000001,1,7.5,0.4158302653974231,Medium Risk,Proactive engagement — Email + Product upgrade offer,1434.8252415656664
697,France,Female,38,1,182065.85,1,1,0,49503.5,0,3.6777636376491025,30-40,New,1,0.5,1,87.88649000000002,1,0.5,0.45907910522363227,Medium Risk,Proactive engagement — Email + Product upgrade offer,1898.9127750499817
623,France,Male,45,0,0.0,1,1,0,196533.72,1,0.0,40-50,New,1,1.0,0,59.147016,0,0.0,0.6106500642600389,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1200.1332874726447
494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,0.3713619158769759,40-50,New,1,0.6666666666666666,1,84.665903,0,2.0,0.5801463098520305,Medium Risk,Proactive engagement — Email + Product upgrade offer,1905.0580556349996
731,France,Female,38,10,123711.73,2,1,0,171340.68,1,0.7220177250509041,30-40,Veteran,1,0.18181818181818182,1,101.10619600000001,1,10.0,0.4139630045728969,Medium Risk,Proactive engagement — Email + Product upgrade offer,1733.5286160178523
657,France,Male,44,6,76495.04,1,1,0,79071.89,0,0.9673990668609683,40-50,Senior,1,0.14285714285714285,1,54.516683,0,3.0,0.6365680371936824,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1477.232327501992
744,France,Female,38,9,0.0,2,0,0,20940.76,0,0.0,30-40,Veteran,0,0.2,0,6.505427999999999,0,9.0,0.13404537839304143,Low Risk,Maintain relationship — Monthly newsletter,28.07012098037866
774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,0.0,40-50,Veteran,3,0.2,0,10.664478,0,27.0,0.13472074497750924,Low Risk,Maintain relationship — Monthly newsletter,46.84814213241601
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,17.749433838060938,40-50,New,0,0.5,1,51.064579,1,0.5,0.8804599379670531,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2206.5663464100126
551,France,Female,45,6,0.0,2,1,1,51143.43,0,0.0,40-50,Senior,3,0.2857142857142857,0,15.508328999999998,0,18.0,0.190107881047538,Low Risk,Maintain relationship — Monthly newsletter,97.22769106803086
638,France,Male,36,6,188455.19,1,0,0,47031.4,1,4.006922674581777,30-40,Senior,0,0.14285714285714285,1,89.682896,1,3.0,0.46477449564295703,Medium Risk,Proactive engagement — Email + Product upgrade offer,1970.3732698147746
792,France,Female,42,0,99045.93,2,1,0,47160.01,0,2.100165581695557,40-50,New,1,2.0,1,54.003975,1,0.0,0.3679114698299435,Medium Risk,Proactive engagement — Email + Product upgrade offer,902.3097597024223
666,France,Female,36,8,0.0,1,0,1,158666.99,0,0.0,30-40,Veteran,1,0.1111111111111111,0,47.799896999999994,0,12.0,0.36348503676199057,Medium Risk,Proactive engagement — Email + Product upgrade offer,576.7307669306439
716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,3.143186519466847,<30,New,0,0.6666666666666666,1,102.16251000000001,1,2.0,0.3197323277106751,Medium Risk,Proactive engagement — Email + Product upgrade offer,1525.143090530704
594,France,Female,31,0,79340.95,1,1,0,78255.86,0,1.013852970844984,30-40,New,1,1.0,1,55.391338,0,0.0,0.33219521900002597,Medium Risk,Proactive engagement — Email + Product upgrade offer,787.0959107257559
600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,1.3371031658848325,50-60,Veteran,3,0.2,0,86.626887,1,27.0,0.40306170702346483,Medium Risk,Proactive engagement — Email + Product upgrade offer,1533.4898200327661
565,France,Male,49,7,0.0,2,1,1,89609.26,0,0.0,40-50,Senior,3,0.25,0,27.052277999999998,0,21.0,0.1537687398878972,Low Risk,Maintain relationship — Monthly newsletter,137.7910299248695
678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0.5225421062881672,40-50,New,2,0.6666666666666666,0,98.68617199999998,1,6.0,0.4144499887369758,Medium Risk,Proactive engagement — Email + Product upgrade offer,1639.8784743149342
648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,0.0,30-40,Mid,3,0.3333333333333333,0,1.7541060000000002,0,15.0,0.09491076306674602,Low Risk,Maintain relationship — Monthly newsletter,4.934429553992739
642,France,Male,40,8,109219.83,1,1,0,52827.51,0,2.0674410465106816,30-40,Veteran,1,0.1111111111111111,1,59.728784999999995,1,4.0,0.43302220342669684,Medium Risk,Proactive engagement — Email + Product upgrade offer,1174.6470767072435
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1.4250177554026824,60+,New,3,1.0,0,75.47484000000001,1,3.0,0.5307093541520268,Medium Risk,Proactive engagement — Email + Product upgrade offer,1767.587261876603
668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,1.125560817199881,40-50,Veteran,2,0.09090909090909091,0,75.541288,1,15.0,0.3685135522610259,Medium Risk,Proactive engagement — Email + Product upgrade offer,1203.16910961583
635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,0.0,40-50,New,1,1.0,0,52.873949999999994,0,1.0,0.18487698751681478,Low Risk,Maintain relationship — Monthly newsletter,324.66525093309116
603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,6.71797903426961,<30,Senior,3,0.2857142857142857,0,57.785155,1,18.0,0.14468593438650523,Low Risk,Maintain relationship — Monthly newsletter,402.77648711625176
635,France,Female,72,4,74812.84,1,0,1,27448.33,0,2.7254887459912496,60+,Mid,1,0.2,0,38.350134999999995,0,6.0,0.4196129464382882,Medium Risk,Proactive engagement — Email + Product upgrade offer,743.0254707374291
642,France,Female,40,7,0.0,2,1,0,183963.34,0,0.0,30-40,Senior,1,0.25,0,55.381602,0,7.0,0.19949802033502756,Low Risk,Maintain relationship — Monthly newsletter,367.00322144219587
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,0.0,50-60,New,1,1.0,0,13.769675999999999,0,1.0,0.5569661109150431,Medium Risk,Proactive engagement — Email + Product upgrade offer,251.26924570532384
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,1.3860107796735082,<30,Mid,1,0.5,1,94.836455,1,3.0,0.37135269975958674,Medium Risk,Proactive engagement — Email + Product upgrade offer,1551.7056856517174
499,France,Female,38,9,0.0,2,0,1,183042.2,0,0.0,30-40,Veteran,2,0.2,0,55.06236,0,27.0,0.15830694697492814,Low Risk,Maintain relationship — Monthly newsletter,289.76851849574194
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0.0,30-40,Veteran,2,0.18181818181818182,0,48.641637,0,30.0,0.07387330758791133,Low Risk,Maintain relationship — Monthly newsletter,119.35842540199417
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0.9335684881365465,30-40,New,2,1.0,0,112.390053,1,0.0,0.2317143720866432,Low Risk,Maintain relationship — Monthly newsletter,1107.4342363714845
701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,2.2436910112927864,30-40,Veteran,3,0.18181818181818182,0,85.439952,1,30.0,0.12980228510121142,Low Risk,Maintain relationship — Monthly newsletter,506.95767384419685
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,32.060015464726234,30-40,Mid,1,0.25,0,70.451104,1,4.5,0.2792858361198116,Low Risk,Maintain relationship — Monthly newsletter,973.7564880718202
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0.5543501966043436,30-40,New,3,0.6666666666666666,0,45.084932,0,6.0,0.1933713113756989,Low Risk,Maintain relationship — Monthly newsletter,350.757033863888
581,France,Male,35,4,0.0,2,0,1,86383.82,0,0.0,30-40,Mid,2,0.4,0,26.089446,0,12.0,0.07450509021997304,Low Risk,Maintain relationship — Monthly newsletter,64.36034302645912
620,France,Male,61,5,0.0,1,0,0,31641.52,1,0.0,60+,Mid,0,0.16666666666666666,0,9.678456,0,2.5,0.8376847157930625,High Risk,Immediate outreach — Dedicated RM call + Premium offer,265.05617688460507
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,1.7532540060972392,<30,Senior,2,0.14285714285714285,0,70.80978800000001,1,9.0,0.18992054620196666,Low Risk,Maintain relationship — Monthly newsletter,603.8200141880802
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,6.09754088354835,<30,New,3,1.0,0,67.032022,1,3.0,0.21538309373205197,Low Risk,Maintain relationship — Monthly newsletter,693.7868523354364
642,France,Male,35,2,133161.95,1,0,1,122254.86,0,1.0892070940403185,30-40,New,1,0.3333333333333333,0,90.13383800000001,1,3.0,0.20883819651910102,Low Risk,Maintain relationship — Monthly newsletter,811.500874440286
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0.7698552737330566,<30,Senior,1,0.2857142857142857,1,113.34075600000001,1,6.0,0.24385090535703072,Low Risk,Maintain relationship — Monthly newsletter,1152.142904786594
687,France,Male,35,9,0.0,2,0,1,73133.82,0,0.0,30-40,Veteran,2,0.2,0,22.146245999999998,0,27.0,0.064500187731911,Low Risk,Maintain relationship — Monthly newsletter,47.171451195517875
695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,0.0,50-60,New,1,1.5,0,56.52884699999999,0,1.5,0.8176154742171482,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1534.9462406826447
562,France,Male,33,6,0.0,2,1,0,111590.35,0,0.0,30-40,Senior,1,0.2857142857142857,0,33.645705,0,6.0,0.08307509429879989,Low Risk,Maintain relationship — Monthly newsletter,92.70378849086086
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,7.960801843521352,30-40,Veteran,0,0.2,1,55.448237000000006,1,9.0,0.391748194852477,Medium Risk,Proactive engagement — Email + Product upgrade offer,1051.419679058695
589,France,Male,37,5,0.0,1,1,0,61324.87,0,0.0,30-40,Mid,1,0.16666666666666666,0,18.574161,0,2.5,0.5088873584057065,Medium Risk,Proactive engagement — Email + Product upgrade offer,312.0745109887336
593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0.6372669763067077,30-40,Veteran,2,0.1111111111111111,0,98.32390299999999,1,12.0,0.21188999886989776,Low Risk,Maintain relationship — Monthly newsletter,852.4240787266488
714,France,Male,34,5,141173.03,1,0,1,98896.06,0,1.4274744871081102,30-40,Mid,1,0.16666666666666666,0,86.35222999999999,1,7.5,0.20465390147595983,Low Risk,Maintain relationship — Monthly newsletter,780.2268726496604
588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0.0,30-40,Senior,3,0.25,0,32.798145,0,21.0,0.08349030079680735,Low Risk,Maintain relationship — Monthly newsletter,90.78664341889153
679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0.0,30-40,Senior,1,0.2857142857142857,0,3.8835179999999996,0,6.0,0.07515932350499963,Low Risk,Maintain relationship — Monthly newsletter,9.219087716717357
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0.7278193223670313,30-40,Mid,2,0.16666666666666666,0,96.76079399999999,1,7.5,0.22741661086371118,Low Risk,Maintain relationship — Monthly newsletter,912.0548181854575
833,France,Male,47,2,0.0,2,1,1,182247.77,0,0.0,40-50,New,3,0.6666666666666666,0,54.924231,0,6.0,0.1522960053489019,Low Risk,Maintain relationship — Monthly newsletter,277.5560735474544
586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0.0,30-40,Senior,3,0.25,0,50.65422,0,21.0,0.10094018523205212,Low Risk,Maintain relationship — Monthly newsletter,169.84336883404413
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,0.5821006602743171,50-60,Mid,1,0.3333333333333333,1,84.673822,0,5.0,0.8327072313273366,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2858.045072158872
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1.191269921279127,<30,New,1,0.5,1,79.83525,1,0.5,0.5979171422558811,Medium Risk,Proactive engagement — Email + Product upgrade offer,2074.398904997426
711,France,Male,38,4,123345.85,1,1,0,141827.83,0,0.8696810796507313,30-40,Mid,1,0.2,1,92.09998900000001,1,2.0,0.3625310354217072,Medium Risk,Proactive engagement — Email + Product upgrade offer,1408.5038749245505
828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0.45196516530521796,<30,Mid,0,0.4,1,77.97781699999999,0,4.0,0.18222142122686755,Low Risk,Maintain relationship — Monthly newsletter,560.8985082218816
500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0.0,30-40,Senior,0,0.25,0,57.753969000000005,0,7.0,0.11721864630076646,Low Risk,Maintain relationship — Monthly newsletter,225.07530892437723
807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0.7438496325740306,40-50,New,0,0.5,1,76.652866,0,0.5,0.6507782241053444,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2070.2314775739846
850,France,Male,40,8,102800.65,1,1,0,60811.56,0,1.6904509528952572,30-40,Veteran,1,0.1111111111111111,1,59.618728000000004,1,4.0,0.4319794907892527,Medium Risk,Proactive engagement — Email + Product upgrade offer,1150.8489160250847
782,France,Female,70,7,97072.42,1,0,1,131177.22,0,0.7400040951920219,60+,Senior,1,0.125,0,78.41673399999999,0,10.5,0.4186472760785344,Medium Risk,Proactive engagement — Email + Product upgrade offer,1361.9519426725753
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,1.015385848616925,30-40,Senior,2,0.14285714285714285,0,92.59795299999999,1,9.0,0.19302413317473519,Low Risk,Maintain relationship — Monthly newsletter,765.5630711416557
582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0.0,30-40,Senior,2,0.2857142857142857,0,22.065879,0,18.0,0.06239681212372487,Low Risk,Maintain relationship — Monthly newsletter,45.531534097034786
468,France,Male,22,2,0.0,2,1,0,28123.99,0,0.0,<30,New,1,0.6666666666666666,0,8.577596999999999,0,2.0,0.11419573048547599,Low Risk,Maintain relationship — Monthly newsletter,32.116395822162225
670,France,Male,36,3,0.0,1,1,0,140754.19,1,0.0,30-40,Mid,1,0.25,0,42.427257,0,1.5,0.48797445431550573,Medium Risk,Proactive engagement — Email + Product upgrade offer,686.8444905787101
805,France,Male,39,2,0.0,1,0,0,166650.32,0,0.0,30-40,New,0,0.3333333333333333,0,50.236596,0,1.0,0.4375858937791406,Medium Risk,Proactive engagement — Email + Product upgrade offer,729.238292257798
720,France,Male,26,10,51962.91,2,1,0,45507.24,0,1.1418351929233037,<30,Veteran,1,0.18181818181818182,1,34.653336,0,10.0,0.19172079211126059,Low Risk,Maintain relationship — Monthly newsletter,286.4942463080953
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0.8801843683502603,<30,Senior,0,0.14285714285714285,1,73.39904800000001,1,3.0,0.4008730896349268,Medium Risk,Proactive engagement — Email + Product upgrade offer,1241.5938343460646
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,4.215557386406471,30-40,New,2,0.3333333333333333,0,73.948004,1,3.0,0.32675278685558545,Medium Risk,Proactive engagement — Email + Product upgrade offer,1144.5559354512523
542,France,Female,42,1,0.0,1,1,1,178256.58,1,0.0,40-50,New,2,0.5,0,53.639573999999996,0,1.5,0.5628118770306461,Medium Risk,Proactive engagement — Email + Product upgrade offer,1003.2492038286351
532,France,Male,42,1,159024.71,1,1,0,100982.93,1,1.5747526363848188,40-50,New,1,0.5,1,94.064363,1,0.5,0.5336201958337266,Medium Risk,Proactive engagement — Email + Product upgrade offer,2236.0412466766666
520,France,Female,39,1,73493.17,1,0,1,109626.13,1,0.6703921739080463,30-40,New,1,0.5,0,62.441107,0,1.5,0.4554358165542978,Medium Risk,Proactive engagement — Email + Product upgrade offer,1168.7050981246527
759,France,Female,45,8,0.0,2,1,1,99251.24,0,0.0,40-50,Veteran,3,0.2222222222222222,0,30.003072,0,24.0,0.20891452398939553,Low Risk,Maintain relationship — Monthly newsletter,207.35025559957253
473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0.48565725514834,30-40,Senior,1,0.14285714285714285,1,70.992551,0,3.0,0.468996830515316,Medium Risk,Proactive engagement — Email + Product upgrade offer,1325.2931665571853
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,2.2886343135576928,30-40,Mid,1,0.3333333333333333,1,72.69811299999999,1,5.0,0.32847786619086716,Medium Risk,Proactive engagement — Email + Product upgrade offer,1092.8640913385887
705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0.5777355933319183,<30,Mid,1,0.25,0,104.76539100000001,1,4.5,0.23857659122542363,Low Risk,Maintain relationship — Monthly newsletter,1012.3691077731128
530,France,Male,52,1,106723.28,1,0,0,109960.4,1,0.9705522119580144,50-60,New,0,0.5,1,75.836432,1,0.5,0.7697869257754516,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2489.544495127844
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,1.0910766106883905,30-40,Veteran,2,0.09090909090909091,0,93.87097,1,15.0,0.4165787178732684,Medium Risk,Proactive engagement — Email + Product upgrade offer,1686.9459324957472
850,France,Female,40,0,0.0,2,1,0,1099.95,0,0.0,30-40,New,1,2.0,0,0.584985,0,0.0,0.2689264556563778,Low Risk,Maintain relationship — Monthly newsletter,2.958056548992328
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0.7378454841326626,30-40,New,3,0.6666666666666666,0,87.228776,1,6.0,0.21613342869512656,Low Risk,Maintain relationship — Monthly newsletter,782.2488655150128
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,1.9962224102801847,30-40,Mid,1,0.5,1,53.523179,0,3.0,0.279616397971053,Low Risk,Maintain relationship — Monthly newsletter,677.8069536273504
743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0.5373606466673267,<30,Senior,0,0.125,1,74.584722,0,3.5,0.3052303708259343,Medium Risk,Proactive engagement — Email + Product upgrade offer,914.4871618031171
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0.913292514622255,30-40,Mid,2,0.16666666666666666,0,130.46277500000002,1,7.5,0.35209572007102613,Medium Risk,Proactive engagement — Email + Product upgrade offer,1948.2710004389048
850,France,Male,81,5,0.0,2,1,1,44827.47,0,0.0,60+,Mid,3,0.3333333333333333,0,13.703241,0,15.0,0.09261505003917866,Low Risk,Maintain relationship — Monthly newsletter,41.516983771797804
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,1.4611352145061933,30-40,Mid,3,0.5,0,78.745569,1,9.0,0.19590806780936035,Low Risk,Maintain relationship — Monthly newsletter,681.9184676493979
686,France,Male,34,6,146178.13,2,1,1,88837.11,0,1.6454439429204426,30-40,Senior,3,0.2857142857142857,0,85.32818500000002,1,18.0,0.14324969448236813,Low Risk,Maintain relationship — Monthly newsletter,546.0583379120432
556,France,Female,40,8,0.0,2,1,0,62112.7,0,0.0,30-40,Veteran,1,0.2222222222222222,0,18.800609999999995,0,8.0,0.18026370123710886,Low Risk,Maintain relationship — Monthly newsletter,111.96665195830171
673,France,Male,37,4,0.0,2,0,0,163563.07,0,0.0,30-40,Mid,0,0.4,0,49.270821000000005,0,4.0,0.10819933690704983,Low Risk,Maintain relationship — Monthly newsletter,176.97415716481376
809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0.8853664197367856,30-40,New,3,0.6666666666666666,0,114.588077,1,6.0,0.2167378097312877,Low Risk,Maintain relationship — Monthly newsletter,1049.7191465451674
